"","Title","Path","Box"
"11151","Monsieur Lazhar (U.S.-only)","/movies/?id=monsieurlazhar.htm",2009517
"11152","Footnote","/movies/?id=footnote.htm",2007758
"4453","Titus","/movies/?id=titus.htm",2007290
"3801","Paradise Road","/movies/?id=paradiseroad.htm",2007100
"4454","Crazy in Alabama","/movies/?id=crazyinalabama.htm",2005840
"4455","Humsaath Hain","/movies/?id=humsaathhain.htm",2005094
"6051","Nez Rouge","/movies/?id=nezrouge.htm",2004814
"210","Honky Tonk Freeway","/movies/?id=honkytonkfreeway.htm",2004742
"1020","Betty Blue","/movies/?id=bettyblue.htm",2003822
"2691","Nemesis","/movies/?id=nemesis.htm",2001124
"2434","Bad Lieutenant","/movies/?id=badlieutenant.htm",2000022
"2184","The Double Life of Veronique","/movies/?id=doublelifeofveronique.htm",1999955
"6052","The Two Towers (Re-issue)","/movies/?id=twotowers03.htm",1996877
"4117","The Butcher Boy","/movies/?id=butcherboy.htm",1995911
"6053","Kal Ho Naa Ho","/movies/?id=kalhonaaho.htm",1991922
"1231","Date with an Angel","/movies/?id=datewithanangel.htm",1988962
"11153","Killer Joe","/movies/?id=killerjoe.htm",1987762
"6054","Alien: The Director's Cut","/movies/?id=alien03.htm",1986910
"11154","Agneepath","/movies/?id=agneepath.htm",1986748
"2185","Ju Dou","/movies/?id=judou.htm",1986433
"7677","Shortbus","/movies/?id=shortbus.htm",1985292
"1232","Cop","/movies/?id=cop.htm",1984315
"3499","Ridicule","/movies/?id=ridicule.htm",1979768
"97100","Demolition","/movies/?id=demolition.htm",1978592
"211","Raggedy Man","/movies/?id=raggedyman.htm",1976198
"11822","The Iceman (2013)","/movies/?id=iceman2013.htm",1969193
"3500","Vertigo (Restored 70mm) (re-issue)","/movies/?id=vertigo70mm.htm",1967552
"3224","Endless Winter","/movies/?id=endlesswinter.htm",1966454
"492","Nate and Hayes","/movies/?id=nateandhayes.htm",1963756
"1968","Akira Kurosawa's Dreams","/movies/?id=akirakurosawasdream.htm",1963207
"4118","High Art","/movies/?id=highart.htm",1960216
"8285","Margot at the Wedding","/movies/?id=margotatthewedding.htm",1959420
"4456","Happy, Texas","/movies/?id=happytexas.htm",1955933
"1021","The Clan of the Cave Bear","/movies/?id=clanofthecavebear.htm",1953732
"13210","Cake","/movies/?id=cake.htm",1951776
"2952","Vertical Reality","/movies/?id=verticalreality.htm",1951429
"665","Mass Appeal","/movies/?id=massappeal.htm",1945658
"3501","Race the Sun","/movies/?id=racethesun.htm",1945552
"1022","Jake Speed","/movies/?id=jakespeed.htm",1943751
"2186","Madame Bovary (1991)","/movies/?id=madamebovary.htm",1942423
"4457","Goodbye Lover","/movies/?id=goodbyelover.htm",1940299
"3802","Masterminds","/movies/?id=masterminds.htm",1935539
"5582","Santa Vs. the Snowman (IMAX)","/movies/?id=santavsthesnowman.htm",1934053
"1717","Erik the Viking","/movies/?id=eriktheviking.htm",1932642
"1233","The Curse","/movies/?id=curse.htm",1930001
"8286","The Valet","/movies/?id=valet.htm",1926800
"6557","Santa Vs. the Snowman - Season 3 (IMAX)","/movies/?id=santavsthesnowman3.htm",1926034
"1718","Communion","/movies/?id=communion.htm",1919653
"3803","Kiss Me Guido","/movies/?id=kissmeguido.htm",1918497
"833","Warning Sign","/movies/?id=warningsign.htm",1918117
"13211","Old Fashioned","/movies/?id=oldfashioned.htm",1914090
"1969","State of Grace","/movies/?id=stateofgrace.htm",1911542
"13212","Assassination (2015)","/movies/?id=assassination15.htm",1904682
"7678","Neil Young: Heart of Gold","/movies/?id=heartofgold.htm",1904606
"7679","The Proposition","/movies/?id=proposition06.htm",1903434
"1023","Decline of the American Empire","/movies/?id=declineoftheamericanempire.htm",1902706
"7106","A Sound of Thunder","/movies/?id=soundofthunder.htm",1900451
"1024","Quiet Cool","/movies/?id=quietcool.htm",1900000
"4458","Tango","/movies/?id=tango.htm",1897948
"4119","Oscar and Lucinda","/movies/?id=oscarandlucinda.htm",1897404
"13213","Game of Thrones (IMAX)","/movies/?id=gameofthronesimax.htm",1896092
"1475","Permanent Record","/movies/?id=permanentrecord.htm",1893139
"10551","The Mighty Macs","/movies/?id=mightymacs.htm",1891936
"834","Bring On the Night","/movies/?id=bringonthenight.htm",1890571
"2692","The Story of Qiu Ju","/movies/?id=storyofqiuju.htm",1890247
"2693","The Night We Never Met","/movies/?id=nightwenevermet.htm",1884814
"1476","Vibes","/movies/?id=vibes.htm",1883811
"6558","The Corporation","/movies/?id=corporationus.htm",1879983
"12514","Only Lovers Left Alive","/movies/?id=onlyloversleftalive.htm",1879534
"835","The Slugger's Wife","/movies/?id=sluggerswife.htm",1878561
"1719","Breaking In","/movies/?id=breakingin.htm",1877618
"3502","I Shot Andy Warhol","/movies/?id=ishotandywarhol.htm",1875527
"13214","Legend","/movies/?id=legend16.htm",1872994
"5583","Harrison's Flowers","/movies/?id=harrisonsflowers.htm",1871025
"1720","Cookie","/movies/?id=cookie.htm",1869417
"1477","The Kiss","/movies/?id=kiss.htm",1869148
"493","Baby, It's You","/movies/?id=babyitsyou.htm",1867792
"2953","Bitter Moon","/movies/?id=bittermoon.htm",1862805
"11155","English Vinglish","/movies/?id=englishvinglish.htm",1862086
"8906","Roman de Gare","/movies/?id=romandegare.htm",1852764
"1721","Miss Firecracker","/movies/?id=missfirecracker.htm",1852655
"6559","Elles etaient cinq","/movies/?id=ellesetaientcinq.htm",1852272
"8287","Salaam-E-Ishq","/movies/?id=salaameishq.htm",1852050
"3804","Washington Square","/movies/?id=washingtonsquare.htm",1851761
"13215","Clouds of Sils Maria","/movies/?id=cloudsofsilsmaria.htm",1851517
"836","Heavenly Bodies","/movies/?id=heavenlybodies.htm",1839623
"6560","Elvis Gratton XXX","/movies/?id=elvisgratton3.htm",1838920
"8907","Henry Poole Is Here","/movies/?id=henrypooleishere.htm",1836515
"8288","The Wind That Shakes the Barley","/movies/?id=windthatshakesthebarley.htm",1836089
"10552","Bodyguard","/movies/?id=bodyguard2011.htm",1834384
"11156","Crooked Arrows","/movies/?id=crookedarrows.htm",1832541
"2187","Spartacus (re-issue)","/movies/?id=spartacus91.htm",1830650
"2435","Poison Ivy","/movies/?id=poisonivy.htm",1829804
"5204","Monty Python and the Holy Grail (re-issue)","/movies/?id=montypythonandtheholygrail01.htm",1827696
"9489","Rudo Y Cursi","/movies/?id=rudoycursi.htm",1827660
"12515","Tusk","/movies/?id=tusk.htm",1826705
"4827","Bossa Nova","/movies/?id=bossanova.htm",1823297
"1970","The Forbidden Dance","/movies/?id=forbiddendance.htm",1823154
"7680","Kinky Boots","/movies/?id=kinkyboots.htm",1822428
"13216","Testament of Youth","/movies/?id=testamentofyouth.htm",1822250
"666","The Buddy System","/movies/?id=buddysystem.htm",1820049
"341","Exposed","/movies/?id=exposed.htm",1818910
"10005","Harry Brown","/movies/?id=harrybrown.htm",1818681
"105","Carny","/movies/?id=carny.htm",1817720
"4828","The Color of Paradise","/movies/?id=colorofparadise.htm",1817216
"5584","The Dangerous Lives of Altar Boys","/movies/?id=dangerouslivesofaltarboys.htm",1815864
"10006","Stone","/movies/?id=stone.htm",1810078
"5205","'N Sync: Bigger Than Live (IMAX)","/movies/?id=nsyncimax.htm",1808679
"11157","Hysteria","/movies/?id=hysteria.htm",1804139
"13217","Piku","/movies/?id=piku.htm",1801807
"4120","Hurlyburly","/movies/?id=hurlyburly.htm",1798862
"2694","Boxing Helena","/movies/?id=boxinghelena.htm",1796389
"2436","Delicatessen","/movies/?id=delicatessen.htm",1794187
"4121","Clay Pigeons","/movies/?id=claypigeons.htm",1794086
"1971","Tune in Tomorrow","/movies/?id=tuneintomorrow.htm",1794001
"11158","Housefull 2","/movies/?id=housefull2.htm",1791780
"1478","Stormy Monday","/movies/?id=stormymonday.htm",1791328
"212","King of the Mountain","/movies/?id=kingofthemountain.htm",1791147
"10007","Somewhere","/movies/?id=somewhere10.htm",1785645
"8908","Son of Rambow","/movies/?id=sonoframbow.htm",1785505
"13218","The Vatican Tapes","/movies/?id=vaticantapes.htm",1784763
"4122","A Soldier's Daughter Never Cries","/movies/?id=soldiersdaughternevercries.htm",1782005
"1972","The Nutcracker Prince","/movies/?id=nutcrackerprince.htm",1781694
"3225","The Mangler","/movies/?id=mangler.htm",1781383
"1234","Working Girls","/movies/?id=workinggirls.htm",1777378
"13219","Son of Saul","/movies/?id=sonofsaul.htm",1777043
"1973","Too Beautiful For You","/movies/?id=toobeautifulforyou.htm",1776440
"11823","Fill the Void","/movies/?id=fillthevoid.htm",1775316
"1722","Bloodfist","/movies/?id=bloodfist.htm",1770082
"2695","Naked","/movies/?id=naked.htm",1769305
"5585","Apollo 13: The IMAX Experience (IMAX)","/movies/?id=apollo13imax.htm",1766621
"5206","Carman the Champion","/movies/?id=carmanthechampion.htm",1765751
"4459","Holy Smoke","/movies/?id=holysmoke.htm",1765545
"6561","The Story of the Weeping Camel","/movies/?id=storyofweepingcamel.htm",1763052
"2954","I Like it Like That","/movies/?id=ilikeitlikethat.htm",1760527
"10553","A Better Life","/movies/?id=abetterlife.htm",1759252
"6562","The Blue Butterfly","/movies/?id=bluebutterfly.htm",1755355
"10008","Flipped","/movies/?id=flipped.htm",1755212
"9490","Valentino: The Last Emperor","/movies/?id=valentinolastemperor.htm",1755134
"2696","Carnosaur","/movies/?id=carnosaur.htm",1753979
"2188","Prospero's Books","/movies/?id=prosperosbooks.htm",1750301
"1235","Hunk","/movies/?id=hunk.htm",1749956
"6563","Main Hoon Na","/movies/?id=mainhoonna.htm",1747060
"4829","The Broken Hearts Club","/movies/?id=brokenheartsclub.htm",1746585
"2955","Vanya on 42nd St.","/movies/?id=vanyaon42ndst.htm",1746050
"5207","The Debut","/movies/?id=debut.htm",1745778
"2189","Everybody's Fine (1991)","/movies/?id=everybodysfine.htm",1745470
"1236","Personal Services","/movies/?id=personalservices.htm",1744164
"98100","Busco Novio Para Mi Mujer","/movies/?id=busconovioparamimujer.htm",1741889
"494","Heat and Dust","/movies/?id=heatanddust.htm",1741435
"4123","Suicide Kings","/movies/?id=suicidekings.htm",1740156
"1723","The Horror Show","/movies/?id=horrorshow.htm",1738897
"10554","We Need to Talk About Kevin","/movies/?id=weneedtotalkaboutkevin.htm",1738692
"3226","City of Lost Children","/movies/?id=cityoflostchildren.htm",1738611
"7107","Look at Me","/movies/?id=lookatme.htm",1737308
"342","Barbarosa","/movies/?id=barbarosa.htm",1736123
"5586","L'Odyssee d'Alice Tremblay","/movies/?id=odysseedalicetremblay.htm",1734925
"1479","Little Nikita","/movies/?id=littlenikita.htm",1733070
"1237","The Big Town","/movies/?id=bigtown.htm",1733017
"2190","My Father's Glory","/movies/?id=myfathersglory.htm",1730856
"1238","The Rosary Murders","/movies/?id=rosarymurders.htm",1730337
"10555","Take Shelter","/movies/?id=takeshelter.htm",1730296
"1974","Last Exit to Brooklyn","/movies/?id=lastexittobrooklyn.htm",1730005
"213","Cutter's Way","/movies/?id=cuttersway.htm",1729274
"5587","Pokemon 4Ever","/movies/?id=pokemon4.htm",1727447
"11824","Girl Rising","/movies/?id=girlrising.htm",1727259
"4460","The Dreamlife of Angels","/movies/?id=dreamlifeofangels.htm",1726567
"9491","Every Little Step","/movies/?id=everylittlestep.htm",1725141
"495","Koyaanisqatsi","/movies/?id=koyaanisqatsi.htm",1723872
"496","Stryker","/movies/?id=stryker.htm",1723487
"2437","The Waterdance","/movies/?id=waterdance.htm",1723319
"5588","Standing in the Shadows of Motown","/movies/?id=standingintheshadowsofmotown.htm",1722119
"7108","Mrs. Palfrey at the Claremont","/movies/?id=mrspalfrey.htm",1720953
"1025","Link","/movies/?id=link.htm",1720450
"11825","The Attack","/movies/?id=attack.htm",1720325
"2438","Casablanca (Re-issue)","/movies/?id=casablanca92.htm",1719913
"11826","Stoker","/movies/?id=stoker.htm",1714221
"4124","Live Flesh","/movies/?id=liveflesh.htm",1713459
"4830","Life & Times of Hank Greenberg","/movies/?id=hankgreenberg.htm",1712385
"7109","Everything Is Illuminated","/movies/?id=everythingisilluminated.htm",1712337
"3805","Steel","/movies/?id=steel.htm",1710972
"2191","High Heels","/movies/?id=highheels.htm",1710057
"2956","Even Cowgirls Get the Blues","/movies/?id=evencowgirlsgettheblues.htm",1708873
"4831","The Girl on the Bridge","/movies/?id=girlonthebridge.htm",1708839
"7681","Sweet Land","/movies/?id=sweetland.htm",1706325
"8909","The Polar Express (IMAX re-issue 2008)","/movies/?id=polarexpressimax08.htm",1705694
"1480","Lady in White","/movies/?id=ladyinwhite.htm",1705139
"11827","Unfinished Song","/movies/?id=unfinishedsong.htm",1702668
"11159","2012 Oscar Nominated Short Films","/movies/?id=2012oscarshorts.htm",1702415
"2957","Death Wish V: The Face of Death","/movies/?id=deathwish5.htm",1702394
"9492","Bad Lieutenant: Port of Call New Orleans","/movies/?id=badlieutenant09.htm",1702112
"4832","Blood Simple (re-issue)","/movies/?id=bloodsimple00.htm",1701855
"2958","The Scent of Green Papaya","/movies/?id=scentofgreenpapaya.htm",1700992
"13220","Meet the Patels","/movies/?id=meetthepatels.htm",1700681
"1724","Best of the Best","/movies/?id=bestofthebest.htm",1700000
"1975","The Rain Killer","/movies/?id=rainkiller.htm",1696066
"7682","Quinceanera","/movies/?id=quinceanera.htm",1692693
"7110","State Property 2","/movies/?id=stateproperty2.htm",1691706
"6055","The Legend of Johnny Lingo","/movies/?id=legendofjohnnylingo.htm",1690767
"99100","Fan","/movies/?id=fan16.htm",1689879
"667","Body Rock","/movies/?id=bodyrock.htm",1689501
"1239","Matewan","/movies/?id=matewan.htm",1680358
"6056","Book of Mormon Movie","/movies/?id=bookofmormonmovie.htm",1680020
"7683","Who Killed the Electric Car?","/movies/?id=whokilledtheelectriccar.htm",1678874
"2697","A Home of Our Own","/movies/?id=homeofourown.htm",1677807
"4125","The Gingerbread Man","/movies/?id=gingerbreadman.htm",1677131
"7684","Factory Girl","/movies/?id=factorygirl.htm",1675241
"12516","Tim's Vermeer","/movies/?id=timsvermeer.htm",1671377
"7111","The White Countess","/movies/?id=whitecountess.htm",1669971
"2439","Out on a Limb","/movies/?id=outonalimb.htm",1659542
"9493","Summer Hours","/movies/?id=summerhours.htm",1657001
"5589","Late Marriage","/movies/?id=latemarriage.htm",1656445
"4126","The Celebration","/movies/?id=celebration.htm",1656223
"1240","Prick Up Your Ears","/movies/?id=prickupyourears.htm",1654743
"13221","Back to the Future Day","/movies/?id=backtothefutureday.htm",1650000
"6057","Marci X","/movies/?id=marcix.htm",1648818
"13222","The Letters","/movies/?id=theletters.htm",1647416
"9494","Battle for Terra","/movies/?id=battleforterra.htm",1647083
"100100","I Saw the Light","/movies/?id=isawthelight.htm",1646788
"497","Get Crazy","/movies/?id=getcrazy.htm",1645711
"4461","Asterix et Obelix Contre Cesar","/movies/?id=asterixetobelixcontrecesar.htm",1644060
"10009","Kites","/movies/?id=kites.htm",1643486
"5590","Spider","/movies/?id=spider.htm",1642483
"2440","Daughters of the Dust","/movies/?id=daughtersofthedust.htm",1642436
"1725","How I Got Into College","/movies/?id=howigotintocollege.htm",1642239
"1026","Pirates (1986)","/movies/?id=pirates.htm",1641825
"2698","Josh and S.A.M.","/movies/?id=joshandsam.htm",1640220
"4833","Gun Shy","/movies/?id=gunshy.htm",1638202
"11828","Bhaag Milkha Bhaag","/movies/?id=bhaagmilkhabhaag.htm",1636731
"11160","Your Sister's Sister","/movies/?id=yoursisterssister.htm",1636190
"2699","Black Diamond Rush","/movies/?id=blackdiamondrush.htm",1634386
"11829","Love is All You Need","/movies/?id=loveisallyouneed.htm",1631709
"6058","Camp","/movies/?id=camp.htm",1629862
"1976","Brain Dead","/movies/?id=braindead.htm",1627955
"214","Silence of the North","/movies/?id=silenceofthenorth.htm",1622898
"10010","Coco Chanel & Igor Stravinsky","/movies/?id=cocoandigor.htm",1621226
"7685","Keeping Mum","/movies/?id=keepingmum.htm",1619466
"10556","Potiche","/movies/?id=potiche.htm",1618844
"2959","Safe Passage","/movies/?id=safepassage.htm",1618282
"6564","I'm Not Scared","/movies/?id=imnotscared.htm",1615328
"2700","Wide Sargasso Sea","/movies/?id=widesargassosea.htm",1614784
"6565","The Corporation (Canada)","/movies/?id=corporation.htm",1613533
"10557","Senna","/movies/?id=senna.htm",1612430
"9495","It Might Get Loud","/movies/?id=itmightgetloud.htm",1610163
"11161","Singin' In the Rain (2012 re-release)","/movies/?id=singinintherain2012.htm",1608925
"3227","Once Were Warriors","/movies/?id=oncewerewarriors.htm",1608570
"3806","Rhyme & Reason","/movies/?id=rhymeandreason.htm",1608277
"2701","Un Coeur en Hiver","/movies/?id=uncoeurenhiver.htm",1605437
"10011","Cairo Time","/movies/?id=cairotime.htm",1603616
"1977","Jesus of Montreal","/movies/?id=jesusofmontreal.htm",1601612
"11830","Stories We Tell","/movies/?id=storieswetell.htm",1600145
"6566","Nouvelle-France","/movies/?id=nouvellefrance.htm",1599716
"11162","Farewell My Queen","/movies/?id=farewellmyqueen.htm",1597998
"2960","Chasers","/movies/?id=chasers.htm",1596687
"5591","Sex and Lucia","/movies/?id=sexandlucia.htm",1594779
"10558","I Am","/movies/?id=iam.htm",1591034
"9496","New York, I Love You","/movies/?id=newyorkiloveyou.htm",1588015
"5592","Nicholas Nickleby","/movies/?id=nicholasnickleby.htm",1587173
"13530","Neerja","/movies/?id=neerja.htm",1585687
"2192","Citizen Kane (Re-issue)","/movies/?id=citizenkane91.htm",1585634
"1241","Making Mr. Right","/movies/?id=makingmrright.htm",1584970
"11831","Race 2","/movies/?id=race2.htm",1579940
"1027","Solarbabies","/movies/?id=solarbabies.htm",1579260
"8910","Gomorrah","/movies/?id=gomorrah.htm",1579146
"1481","Vincent: The Life and Death of Vincent Van Gogh","/movies/?id=vincentlifeanddeath.htm",1577480
"4834","Hamlet (2000)","/movies/?id=hamlet2000.htm",1577287
"1978","May Fools","/movies/?id=mayfools.htm",1576702
"1242","The Garbage Pail Kids Movie","/movies/?id=garbagepailkids.htm",1576615
"6567","The Woodsman","/movies/?id=woodsman.htm",1576231
"4835","Rear Window (Re-issue)","/movies/?id=rearwindow00.htm",1574607
"3228","Farinelli","/movies/?id=farinelli.htm",1573411
"6059","Veronica Guerin","/movies/?id=veronicaguerin.htm",1571504
"3807","City of Industry","/movies/?id=cityofindustry.htm",1568258
"4836","Girlfight","/movies/?id=girlfight.htm",1565852
"1482","Another Woman","/movies/?id=anotherwoman.htm",1562749
"11163","A Late Quartet","/movies/?id=alatequartet.htm",1562546
